,S100A7,HLA-DQA1,MAGEA3,S100A8,DMBT1,MAGEC2,HLA-DQB1,C7,SPINK5,MS4A1,CHIT1,PLA2G1B,CD24,MME,PRAME,MAGEC1,LCN2,EPCAM,CTAG1B,KIT,CDH1,CXCL13,MAGEB2,ARG1,CT45A1,TREM1,TPSAB1,TPTE,CD22,CCL21,CD19,CEACAM6,CXCL6,SPP1,IL13RA2,CXCL14,ABCB1,USP9Y,PASD1,CR2,ITGB3,PAX5,S100B,CCL19,SSX1,BLK,CXCL9,SAA1,CCL27,MARCO,CD79B,LTB,CCL25,CTSG,CXCL2,MAGEA12,CD79A,FCER2,IL1B,C3,POU2AF1,CCL18,SERPINB2,CXCL10,CXCL1,SELL,TNFRSF13B,MUC1,CCR7,C4B,NCAM1,ITGB4,CD27,C4BPA,CD8A,IFI27,CXCL11,BTLA,MX1,IDO1,CD3E,CD3D,CD48,CTCFL,CMA1,CTLA4,IL22RA1,LIF,ZAP70,LAMP3,CCL24,CXCL5,SLC11A1,TCF7,MAGEA1,MAGEA4,LTK,IL1A,FCER1A,CD38
20,4.734471194,12.8258576,6.693829209,8.889476775,4.149508693,4.564546192,9.942479697,11.54039416,4.301511786,12.63957958,8.001951505000001,4.503145648,10.390035043,5.471436788,12.28107989,3.564546192,5.023977811,4.371901114,4.503145648,10.674811983,10.925027528,11.05372515,7.862226741,4.301511786,4.734471194,5.564546192,10.442085964,5.623439881,12.03486613,14.98936858,11.5187425,4.43901531,4.734471194,12.56525046,4.227511205,11.53369284,7.951127245,7.045672882,4.371901114,10.407943864,12.14480476,9.737806906,14.21888387,12.97021952,5.371901114,9.910321029,9.932324939,8.534172543,3.68002341,11.52068031,11.78613331,12.6704547,4.43901531,9.780483591,11.31664803,4.371901114,12.47168723,9.846862431,7.616208312,10.388974628,9.241678537,10.922831087,4.6234398809999995,7.927950923,8.193902812000001,12.13186853,9.77074658,6.760943405,9.829770529,10.792563163,5.734471194,7.927950923,11.09071936,4.43901531,8.534172543,9.481420876,7.586914005,10.168172537,12.04499983,8.655540724,10.573908295,11.21200462,11.3681392,4.067046533,6.5494393,9.1520112,5.405848446,6.799762654,10.26093421,8.323879599,7.388974628,8.0828715,6.721050678,12.13503442,4.067046533,4.68002341,7.734471194,4.503145648,7.608940312,9.166935765
21,15.88515863,5.61644464,6.172837988,15.1694527,6.921299221,7.988413417,5.6989068,5.229421517,11.51908576,5.6989068,7.020834895,5.6989068,11.79927712,7.738435164,13.75449052,4.850909893,9.658264815,6.113944299,6.283869301,8.98019291,11.56927152,7.718806357,5.850909893,9.33633672,6.658264815,9.605797395,11.97192529,6.386962794,6.988413417,11.41772505,6.61644464,6.483178109,7.459719136,15.56884331,8.786369641,11.28219855,7.573375918,5.886533803,5.528981798,5.33633672,12.67555047,5.528981798,14.64970568,10.190759896,4.528981798,4.850909893,11.87327771,7.08357065,6.658264815,7.020834895,7.33633672,9.567900788,5.113944299,9.121438836,9.805106204,5.33633672,7.868831801,5.988413417,9.423799562,7.61644464,4.528981798,9.250080987,9.23634093,8.310341512,10.621738939,9.143691643,5.61644464,7.886533803,6.658264815,8.256902253,6.573375918,11.21723211,8.068140609,4.988413417,7.637506255,13.05597,7.506261722,7.052543754,12.26453782,8.052543754,7.795768339,7.868831801,8.068140609,4.988413417,7.573375918,7.361871813,7.08357065,7.988413417,7.229421517,7.718806357,3.528981798,8.6989068,9.814384017,8.850909893,3.850909893,4.988413417,9.551349611,6.955246553,8.912686091000001,6.814384017
22,12.37950284,12.18190717,11.32228338,11.89257925,5.372942997,11.14002392,9.420975693,8.562767556,11.13560186,4.109908591,12.97192597,4.372942997,9.782333933,9.27582053,11.73122789,7.091761245,6.742176807,6.372942997,8.279833593,10.773822433,12.13836724,5.109908591,6.073382715,10.313501305,5.180297919,7.214245251,12.87974643,9.572615342,7.753764781,10.255586046,5.542867999,5.917263513,4.2474121149999995,12.51845063,3.372942997,14.37868449,10.6797642,6.327139307,4.372942997,5.957905498,9.114409983,5.311542452,9.091761245,9.912101808,5.542867999,5.311542452,8.670623546,8.271796274,8.536173346,10.579143385,6.670623546,6.311542452,4.109908591,9.862121959,7.821403498,7.460405838,6.997433862,6.431836686,4.488420214,12.03293889,4.957905498000001,14.1462196,8.588880396,7.529447483,5.694871092,6.145532501,4.5953354179999994,7.109908591,4.787980495999999,8.205833011,6.488420214,10.850026634,6.56934021,2.7879804960000003,6.247412115,14.5738416,6.937727616,6.460405838,12.45996377,6.03590801,6.460405838,7.620870511,7.787980496,6.372942997,8.972855839000001,6.832374616,8.488420214,6.40269034,6.542867999,6.40269034,0.787980496,5.311542452,9.715758458,9.03115448,6.917263513,7.460405838,9.481467454,5.247412115,8.658345216,5.542867999
23,16.701113069999998,4.198231552999999,5.461265958,16.09350388,5.576743176,6.198231553,6.399865414,7.085756823,11.93699939,6.830499768,11.8070408,5.68365838,12.69328708,7.046228459,12.85286758,5.783194053,9.095471978,6.576743176,6.520159647,10.545188442,14.38186693,6.198231553,5.198231553,10.198231553,5.576743176,7.085756823,12.60252162,6.520159647,8.384098097999999,10.657663171,6.68365838,6.734284453,5.335735076,11.30675601,5.046228459,13.77980877,8.26862088,4.461265958,5.783194053,6.520159647,10.071060312,5.876303458,14.34059393,12.47528643,4.461265958,4.68365838,9.277182894,7.399865414,8.335735075999999,8.853583381,7.807040795,9.562803985,4.198231552999999,9.624496307,8.461265958,4.68365838,8.319246954,7.085756823,6.198231553,10.842087742,4.876303458000001,11.18464249,8.5487288,6.124230971,8.734284453,8.233855462000001,5.876303458,6.520159647,5.576743176,8.251342889,7.399865414,11.39986541,7.758946507,3.876303458,6.461265958,12.09062258,5.783194053,6.920697577,11.53808156,6.963766299,7.491013302,8.046228459,8.430892309,5.783194053,8.124230971,7.63119096,7.876303458,7.335735076,6.783194053,7.898671271,4.198231552999999,8.887530713,8.5487288,9.143089998,4.68365838,5.198231553,6.520159647,6.26862088,10.26000775,5.461265958
24,4.4668804909999995,14.47029801,10.204490001,7.19868438,4.8294505700000006,11.68535724,12.65776339,11.61590173,4.74698841,12.92543358,5.788808585,4.6595255689999995,11.01156899,5.183087525,10.330181818,10.34076398,4.981453663,5.051842991,5.359965287,6.74698841,9.482892809,11.97297551,5.303381758,3.981453663,4.8294505700000006,5.517506564,8.366884701,9.437602698,13.07948575,14.42149226,12.36039872,3.466880491,5.303381758,11.43101504,4.6595255689999995,11.6977587,9.296150189,2.82945057,4.981453663,11.03239063,11.50971241,10.460425468,14.16024299,13.61281264,8.596163508,9.613721879,10.743004896,4.6595255689999995,4.8294505700000006,5.944927787,12.52371171,12.66865436,4.4668804909999995,5.788808585,8.060405005,6.303381758,12.714808,11.52525884,7.74698841,11.58210997,9.217946282,9.102469064,5.303381758,9.123049942,7.907453082,12.80163263,9.34952354,5.466880491,10.854282423,9.914554138,6.21411442,8.703919688,11.70733112,5.051842991,9.821916897,12.94087608,9.102469064,11.24354851,13.49853247,10.001600237,11.35301253,11.96216449,12.14987507,3.82945057,5.244488069,10.096237111,5.74698841,8.288882188999999,10.71954592,9.569418652,5.981453663,5.183087525,5.566416164,12.38489183,7.505015619,6.414413071,6.517506564,5.613721879,7.400992555,9.622421574
25,10.72632334888382,8.82376570477842,8.454347734587842,12.679199210986585,6.08740945636809,9.678902995715887,7.9345232800331065,7.101910136917558,8.12175145495866,7.512988648947228,6.2324638461396615,5.081436213512651,10.210988692279452,7.654041493798266,12.121144331907711,7.483362949417824,11.064796233866248,5.454962490610774,6.195881730623402,8.043282491356418,9.108996222971276,9.021327864450935,5.687262233392104,7.392752255758441,6.1806343437724305,10.829296421510012,12.1671266918037,7.481812615150365,9.194470914898433,10.664819055476222,7.6227673372887725,5.567537211829906,8.129744364343889,14.571950819841316,10.928266378194868,12.531718326484842,7.945675657265315,6.198799046168469,4.987269342932964,6.275648612308499,12.694001615143048,6.297393227935509,13.839862606634002,11.188239558594178,4.315832742910199,5.82364232598621,11.752514162985628,9.751863077475354,6.031539383008408,6.692129405003602,8.356153633831635,9.901339434667102,4.808752680642417,8.953953377613965,10.034461559193167,6.139734455241242,8.799080624100394,6.728233441803538,10.808764014492537,10.123156885479744,5.499675558182254,9.13669113698915,9.311498454706477,8.869714752834977,10.410941625377369,9.475900100231325,5.927403891018887,7.836075369555836,7.179322486868152,9.270261994522286,8.211910293491371,10.1492338535094,8.415784139426338,4.426908609648684,7.775992611143224,12.531957161396178,7.471994899807491,7.650741591118206,11.744219958543605,8.447494217982126,8.22671759134876,8.478697382643325,8.807331586972564,4.341021124200249,7.521439201230579,8.040388263171547,6.109567009627251,10.36583355469883,7.814943219276856,8.086144268854841,4.022460937454908,8.032738316988747,9.623919453108044,9.30344929056729,4.242374165987855,4.78685387705384,9.169447676595194,8.761834272588011,9.33996449199492,7.175239035562316
26,6.30554815473075,5.756947284182387,5.5098308616729295,10.025082149452478,5.695801221694749,6.0293458724550755,6.148877074759515,14.473463836670145,5.564533183700093,5.137135563291837,8.816762177523307,6.944051243373859,6.469951849618696,5.815934465792285,10.114467636230366,5.459800515424816,6.2894535415864485,7.533166074138392,5.569161300862211,7.101470276298448,6.968528273296217,6.982661281528532,4.569161300862211,5.800931771055949,6.563641571679671,8.234863148170941,9.870418653451749,6.084665159999339,9.1692616375902,9.701860394966292,6.87013642635002,5.217850803654037,4.642839374183101,11.730951277089465,3.7106295558040285,9.953317924758897,13.724044737149013,3.239544649481345,4.7957761375127514,5.496905325937398,8.041768247565788,4.982661281528532,11.98143458014919,6.90510388559351,3.1956171399860254,5.3110943579860255,8.861425843369775,10.74993746991963,2.035340835499179,9.290248697564476,7.418393076095411,6.931499098777433,4.9173862384593,6.483097630254763,11.244923961189507,4.418009561986025,8.57515402995587,6.032898710818525,8.170312235624971,12.143782674133327,6.228012083460107,9.013430349118961,5.656196763384049,7.867846642319476,7.207501995326247,7.628011039973846,5.037160647473834,7.351690540517901,5.183067200625516,14.256653621144677,10.498198154346142,8.636161788083959,7.837493334261022,5.447930220060027,7.359088742473834,13.064194029928629,6.615361807371609,6.248578988397699,11.90233834469459,7.154535913168023,7.248578988397699,7.599218090816347,7.780434438004439,4.195617139986025,5.526853839912765,6.933550596509077,5.283042116443518,7.6314028250134225,6.607778006970947,5.441017787779396,3.6106546399860253,4.383017032261521,10.57003788964384,8.303824223953123,4.295800982500011,4.137135563291837,6.365618457646664,5.3110943579860255,6.599627626023618,8.227743214384363
27,10.073409974880132,5.449401585631685,7.353806425763013,12.084244358481026,6.239884181390588,6.987589593707249,5.7741486622869616,8.431862743384766,8.476502100238017,8.988545141322566,10.925800987067834,5.529452186034243,10.949457349301358,6.768614318615614,12.814216660157806,5.414149721884732,7.387798863490088,5.720057697574278,6.338846674494208,9.322569930986498,11.390283519696965,9.414861603219828,6.1992901110799385,7.065870769030838,6.48998246129403,8.892849530079532,9.79434218419782,6.276131338595902,9.795744577436086,12.748020178006097,9.142932352402376,5.755560838326216,6.338103300302073,14.902543767688973,7.096415705213902,11.128055586471058,9.648794894249745,6.644030738490407,5.092915251780832,7.52079726007874,10.110484459603187,7.604085632074498,13.481953591902647,12.153839842231278,5.174417467849098,6.720083925412963,12.543713030343005,6.467868516173349,5.731796174668848,7.700194993878705,9.672341902096301,10.90671862500368,5.590695901959991,7.48316186583261,9.744051602963408,5.511991908998888,9.97626002916153,8.1383021440671,8.814741908494819,9.44958453700268,6.763468379749597,11.775009515502255,7.456525881920398,9.354292143387632,9.396959257975656,10.71433644218843,6.929418763238484,6.716369505863123,8.269265863432755,9.838654501733314,6.2609382558856925,9.41212120311054,9.792277277101235,4.528340701741383,9.309812099732763,12.951838965078748,8.591218273991174,8.63214096789101,13.276832254252026,8.63624131827871,9.489944195551088,9.663383065713816,10.242761932841047,4.844659821774799,7.096878617848842,9.128825595088284,7.035995729277649,8.025217015280964,9.370470233675094,8.489067655342415,4.71516857588323,7.405770025172531,9.423649496502346,10.260308735739995,4.720777550309062,5.069091809775515,9.169373759490428,5.8103701937507495,7.624206875763674,8.68826687329065
28,7.211308701670344,14.413452867142148,9.742654476518657,9.457501485280517,4.975798458055416,9.604088548533873,12.725902814037612,10.047403523474959,6.193688883105091,11.05328576871283,7.111835999088556,5.127393068510132,10.63157284808221,6.825887036012169,10.693563736104284,8.579044688686638,5.323008574832534,5.155048023008483,5.763952258554631,7.015272130777329,10.521339535941749,11.79442471427298,5.49736327060728,5.070111028519426,4.780591434278297,6.132732874082661,9.48576843076818,7.8968496257468495,11.241110880326664,12.178792742365507,10.610296841249399,3.701005225029744,5.09636770375535,12.395102561340918,4.667371869359803,12.422206093212427,9.091549371602696,3.1143000454173184,5.137335323424463,9.108764005654214,10.548025606761591,8.992482718858351,13.254892575824872,13.082835101234803,7.5733036992640885,8.302018820578658,12.055376831285086,6.121524496914413,5.874483171534565,6.703835600609116,11.337286998182522,11.91342160457463,4.4882893717280865,6.992069840311102,8.884875477901248,5.762659092616328,11.759785680088555,9.816752570980322,7.354405210421571,11.524995233966468,8.6274910967153,9.650533777344362,5.8807488755378134,10.078409447432604,8.766816273780025,11.785851000152904,8.047742668412596,6.596845382614233,9.673295587774279,10.01514197246026,6.181371927528952,9.197994460353282,11.323898416437215,4.878044848284676,10.364303257988082,13.163054778241369,9.870098980868256,10.403898803695261,13.632595316031699,10.547425411832492,10.968347001709457,11.518468337797652,11.64896082953758,4.006869867948238,6.058253179333459,10.02954483437711,6.27805276696545,8.086706765788453,10.33774425998886,8.996622620623064,4.968520799115403,5.271682229377847,6.901005294350409,11.579733999799345,6.317365621933414,5.836638300362156,6.607563871173183,5.558610191195756,8.011840183960874,9.704675063588121
29,15.192131204058306,12.434648469304628,10.501814016152563,15.538041518078737,6.106272328407989,8.991709306412503,11.711940663841078,6.065738482670563,11.00818702484739,6.122829128755765,7.328288915813568,6.721034935354216,12.228412150970058,7.827414139651161,13.147697778120058,9.535844511202404,8.098653694790455,6.9132794004288485,6.517820843055137,9.594648567876435,12.378037894522818,8.070338578606737,5.5626965377903845,9.319542045394943,5.746765344818781,8.023168749447807,11.351732421341394,7.66020582914124,6.660687660977078,10.860894278313577,6.488148598113734,6.365260606364518,6.022700597286459,13.634517317807804,5.746765344818781,12.779757129747626,6.594167868974222,6.797299989278421,6.132070110599027,6.43070720028351,10.233820855230775,5.587966500808479,13.645178991815195,10.036769546236041,4.655040369394737,6.490002287083921,12.6662659975312,7.301415419000481,7.284720675039778,6.753340739666769,7.816510429784193,9.116241270815058,5.870697503429326,8.93191384933509,9.414030159560694,5.581642856100965,7.843900029849001,6.9249490700871625,8.307054511288307,7.640062416183077,4.928992898840448,11.292252014541642,8.816677881558364,8.148626717490249,9.127261931143734,7.880771941086542,4.99900167605329,7.412149341048113,6.5166232134393764,9.008047927044883,6.808620877586241,11.766315236681402,8.479944924583627,4.512173551472796,7.8462146708022065,13.659288435975306,8.814852387634808,6.825965832186726,12.864837136215632,8.149292929132132,7.893524917775158,7.453889650889978,7.732146396571189,5.345030089229737,7.0324989806626625,7.684981144101701,7.377054277852888,7.308434233130341,7.137736376093503,7.9139088070618415,4.641477415486048,7.1070621248930195,9.0723798043808,8.396197553853344,4.4286018203512665,4.889632162740722,8.86343248479012,6.456504982474548,8.734777151144987,6.633301953092528
30,7.774552995503953,8.446892466192653,8.518683741055021,11.036254953162127,5.523911479490782,5.897059362948796,8.290175103610387,9.67281808912539,7.006062797274619,10.22286518673575,12.675123627610844,5.621541343565922,10.103836961924998,7.397610802765545,11.807395403575864,5.602404229601151,5.6499535068643185,5.377009764007667,6.45013234845793,8.893332897665406,11.711827406720296,11.058692651779007,6.282033068466351,5.872888993746819,5.766133139311761,7.963993750232344,9.262789994387393,5.7067020439752865,10.570762368207756,11.721402195574512,9.831913819495465,4.799270459258476,5.140287045802636,14.330858506323723,5.319694327499014,11.999622944532234,10.458901228742327,6.029047977925019,4.976027765408434,7.9418598257627195,8.174962517352522,8.212657522739013,12.126096394231421,13.193908187635463,5.655704728958823,7.391293055778488,13.658619332827241,7.025683532442718,5.997905685499066,8.256888498364484,10.717913396559585,11.471819003029081,5.48429779320502,7.244826446249863,9.985046397994475,5.319694327499014,11.098173090603865,8.721791404062555,7.694594543774391,11.147657419473935,8.23783980498375,12.811102380648164,6.324997581002067,10.850100270082368,9.098942673129523,11.248599703625612,7.138232470408876,6.815428118958381,8.826766879854624,10.844753574903937,6.0376264718988235,8.6839189665112,11.012793072799683,4.27495938060148,10.980442736214252,13.122883237087152,10.172512191877402,9.538587923363648,14.054063616439791,10.006582587386767,10.674459596577854,10.993741792845611,11.586623180796204,4.596381952026434,7.038112429908202,10.373537391445897,7.115266229947847,7.926102901694977,10.625566131329741,8.692786089454938,4.75326452286476,6.007661587365519,9.257241654651118,10.938800245290263,4.931169987061558,4.97891388546406,8.126639394366835,5.051190555492836,7.47306890197884,10.136297884142715
31,15.232407026880237,6.022269569983212,6.4615192626415805,14.854358910694833,6.815786474221454,8.202312431493306,5.981781162483392,5.46634901746678,11.089218300950272,5.928444044467817,6.921081668165928,5.620777746978227,11.59830969985263,7.727756764610318,13.547821904967941,5.18399630864971,9.836234373722684,6.030562797476315,6.272736162512681,8.861644876495646,11.257970895587743,7.883615457456995,5.830203422191198,9.090413404813662,6.597829844933425,9.76060771699134,11.996624281345003,6.525495027922511,7.267547657552067,11.32245924519269,6.743775465296078,6.3673213252609235,7.544497970387892,15.442705696443875,9.057385568575505,11.44030129854402,7.620483305308153,5.926044976931628,5.4604384826572305,5.455188613910668,12.677885108327299,5.626209518098369,14.547235580528106,10.31697180495958,4.502011875559828,4.973990514969569,11.857997400663393,7.421191850274108,6.57896473888671,6.979243523332286,7.465374979435998,9.610091049811759,5.075328156540316,9.100246765405902,9.834126722707868,5.437991285622813,7.986536937429103,6.082023443468247,9.59904023501346,7.9336209690807795,4.651804465049804,9.235733677512718,9.245850672425437,8.381119460858706,10.595066584310912,9.185726247946869,5.655790565688013,7.880149256580742,6.72419466390888,8.385123481197963,6.780700998582417,11.082097426284625,8.112128226249704,4.917365759304924,7.655029045718595,12.989666231452466,7.501925913256143,7.128234210446828,12.198701579901241,8.102517155837605,7.850296696663138,7.945998586604194,8.161671041663642,4.906498346263145,7.566804323195236,7.447725048557616,6.960329181131036,8.289230311048293,7.303508051846666,7.765285920270342,3.5914221128835675,8.614615962720277,9.79028438158945,8.908170069210353,3.900442184269755,4.962909925290245,9.503027250169874,7.183835559215063,8.966749972870549,6.86004329453549
