GENE_SYMBOL,SRR5343917,SRR5343919,SRR5343921,SRR5343923,SRR5343925
FAM96AP1,0.0,0.0,0.0,0.0,0.0
FAM96AP2,0.0,0.0429026385262385,0.110524598678436,0.0,0.0367976553728596
FAM96B,92.8277738700242,48.3881618690185,36.3498619775539,37.5990149907627,33.3497150644226
FAM98A,12.556044138078,10.8581512791278,10.5713656725902,16.8731452258594,16.9639509349184
FAM98B,8.93413108440929,4.62700353755618,4.04770732121106,3.99601053262382,4.3016518213373
FAM98C,2.19338330746178,3.0977235253595,2.12692547350226,2.68892052804222,2.97758496259811
FAM99A,0.0,0.0,0.0,0.0,0.0
FAM99B,0.0,0.0,0.0,0.0,0.0
FAM9A,0.0,0.0,0.0,0.0,0.0
FAM9B,0.0048480085525879,0.0059811657393002,0.0019260643566277,0.0172072351835913,0.0
FAM9C,0.0056631824044655,0.0104803133716366,0.002249924614613,0.013400376733961,0.0059926533331696
FAN1,2.39679977883408,2.05504608248366,2.27044273566266,2.60439588626093,1.05416906037806
FANCA,0.863788297060251,1.24014888665153,1.4065407425747,2.11043752650468,1.41523192954914
FANCB,0.660402812324417,0.935704544578947,1.00439014187834,0.988872777528931,1.32121323493333
FANCC,1.58823695215868,0.527210611687825,1.80101055533809,1.35031450804357,1.31700135759821
FANCD2,1.68092081785809,3.00202225962668,5.63353892375232,3.49255835817461,1.91279729201906
FANCD2OS,0.0,0.0215984787092515,0.0139103518653335,0.0207122445666342,0.0185250465571019
FANCD2P2,0.0236963732323995,0.0,0.0376573096925814,0.0,0.0
FANCE,5.10483341913321,2.38779892558759,2.41513990902304,2.75086018724555,5.01695833100369
FANCF,3.62134314753279,3.27413762194935,3.27571842453505,1.81583893935815,2.74244676406035
FANCG,3.04302346905275,5.79281777097042,3.38436474492265,4.61569561921776,8.46540549286235
FANCI,6.25607443193263,5.49164821974,4.09522030657605,9.26153509902611,4.91360996991303
FANCL,5.19905502263095,5.3027981387375,19.6935864204901,8.56756586584197,13.2080240992247
FANCM,0.407438821756893,0.768508458607819,0.583670512181307,1.3835659519309,0.661223622402034
FANK1,0.774473664155848,0.489843157428568,0.623170609569905,0.405951424610524,0.451260608841105
FANK1-AS1,0.0,0.0,0.0,0.0,0.0
FAP,0.651371104846054,0.751019784991153,4.77290133987367,22.8559604004686,4.67949209927152
FAR1,6.71592052456448,10.6456082612339,9.4602632161979,7.55586878912764,8.69317013621552
FAR1-IT1,0.0,0.0,0.0716307521326277,0.0,0.0953939218089892
FAR1P1,0.0,0.0,0.0,0.0,0.0
FAR2,10.4503151810155,1.18377505721788,4.16032891040938,1.24400741865124,4.67439031678481
FAR2P1,0.0,0.217950716733542,1.36452369239001,0.0048606443905599,0.0021736819334803
FAR2P2,0.0030923678714913,0.0114455025598522,0.434912441360071,0.0073172452374667,0.0196336483365257
FAR2P3,0.0,0.0,0.015307849468529,0.0,0.0
FAR2P4,0.0084522095606011,0.234625512347951,0.0604435798887294,0.0,0.0
FARP1,2.12219506880094,1.51162522778222,2.76494545054286,2.16952443320575,0.936054832616593
FARP1-AS1,0.0,0.126715532984618,0.12241540302542,0.0,0.0543420483370093
FARP2,10.5672704720686,5.78596240902929,21.3745011353666,16.224917309205,4.3500634372521
FARS2,12.4811650249597,6.80701182782914,3.41975143316297,3.66452994815096,4.99472998681384
FARSA,57.2284443810152,32.1717988635796,32.0110329908313,25.290671342492,22.5911611395008
FARSA-AS1,0.0,0.0,0.164067116917886,0.407154600142861,0.0
FARSB,8.69500047191817,14.5298973333991,27.369453402569,20.1199874932217,20.167900363122
FARSBP1,0.0,0.0,0.0,0.0,0.0098720369026175
FAS,0.305209287233306,2.98509694443403,6.19287010331066,4.57913206960671,6.86185014518506
FAS-AS1,0.0,0.0601898781676934,0.0387648776247162,0.0,0.258124729600794
FASLG,0.0,1.07308861182445,0.0698096313156965,0.176706821693358,1.70132634277134
FASN,18.4598391518993,9.60724044260586,107.87829938353,57.3949369278617,9.33483110124017
FASTK,10.2183992640529,42.967505511637,10.8938984610011,52.927786707307,33.3474085622396
FASTKD1,5.34033520319478,5.42533792875277,7.90033605727534,7.39845005565368,5.36709222087043
FASTKD2,5.99757194528211,14.2938831580867,7.18734883546925,6.65030343105526,10.3282162739231
FASTKD3,2.64168529034626,6.19595490693686,2.75872415773794,3.24218761466228,8.20795079971052
FASTKD5,16.535517229498,14.1628416874337,11.8271992324317,6.81475366159781,4.1652026652632
FAT1,13.7851164749623,3.17019124646112,15.9640269605461,13.156426839221,6.34198275496889
FAT1P1,0.0,0.0,0.0,0.0,0.0
FAT2,0.205389215607233,0.412472701593562,0.040799520372715,0.040499797193821,0.15334423641965
FAT3,0.0017206910023526,0.0053071988010933,0.256354870184197,0.0478406655167861,0.0245807574453868
FAT4,0.0716412038232409,0.151875183794387,0.225293290848919,1.30840303501837,0.428161392223034
FATE1,0.0618935121741779,0.171810659695095,0.0245896611798573,0.237987940717833,0.147362252346722
FAU,169.100451518076,184.413830947268,87.3625105576648,65.9867035042149,84.482014696754
FAUP1,0.641061304837862,1.03805731912399,0.382030678040681,0.711045352423401,0.42397298581773
FAUP2,0.0,0.0,0.0,0.0,0.0
FAXC,1.12650225690639,1.24591293000182,0.201170501959168,0.0790917536583465,0.549361669412769
FAXDC2,5.00471865014941,1.21563218354192,4.1792209524514,1.86411635068454,1.03292781576612
FBF1,0.226752813694878,0.510853765369784,0.597313196089609,0.414075623360742,0.406862872452485
FBL,63.8716084001076,69.8064663101412,44.5234694823126,26.4782600751384,57.7092131487693
FBLIM1,7.71689779692944,1.37558631656361,9.23386618500873,18.5970021983573,8.02813885473411
FBLL1,0.0,2.03433070778761,0.772235152681969,0.0645979319515664,1.94128828897924
FBLN1,2.83478232972357,2.6855343856729,79.221468344072,83.9437206124216,18.7885039968477
FBLN2,2.0613677961518,2.17318982395159,68.4886450752389,43.6094221769723,8.87837494715018
FBLN5,0.953954136562717,1.6872047087425,18.1494148142327,12.0243159484861,7.27088520460069
FBLN7,0.0680847452253499,0.485325499850176,5.68036873555244,3.90527985869468,0.992630459103328
FBN1,0.910104837293442,1.76135143261106,9.78592863886371,19.8839579463602,6.38172682667009
FBN2,0.0201121082299845,0.184547019601764,1.19455515590441,0.7450781081517,1.7517898063147
FBN3,0.0032804234673548,0.0101179464931354,0.0130327878892549,0.0019405568799452,0.0017356354803573
FBP1,0.527059620456848,1.71764880142818,4.12469453287448,12.2361185827106,7.92387209501143
FBP2,0.0,0.125453232656035,0.474684095358593,0.0300764011140014,0.0134501774811142
FBP2P1,0.0312970967220371,8.4561100535216,0.0497360694052962,0.0,0.132471559342294
FBRS,13.1495502002013,4.12806834138749,8.29003395698419,11.9358685343626,4.326110389203
FBRSL1,3.87830557070709,2.6352707264356,4.7972524854318,4.17536583298904,3.65904487279021
FBXL12,7.00966866267034,5.71855498856533,5.61498539820554,5.84770727735563,5.4230118268344
FBXL13,0.132401786082751,0.495151454719513,1.22956892959813,1.39023644061751,0.726792703350902
FBXL14,7.89844569963191,3.48980229341327,3.83241750369407,5.10572224639139,3.43067742935975
FBXL15,5.62297664862917,6.47952278894328,1.26565157721113,3.14088448386334,5.02950013048613
FBXL16,7.56394886859221,0.107735204341271,2.43512234524978,2.44511188474863,0.215610829538693
FBXL17,2.78873502582406,4.3825639291086,1.66433721976689,2.55787298200273,2.29640467131862
FBXL18,1.24862375463961,1.43991980553688,2.51011725279854,2.63438949085359,0.886593509139835
FBXL19,11.3131072206295,2.45197476037977,5.05944176998715,5.04186858881976,2.60860613831586
FBXL19-AS1,0.361053320321552,0.435085527833288,1.4310921413164,1.40567781288502,0.297650282981832
FBXL2,3.43696352885378,2.21628178743777,1.23992981483859,0.258626047027071,0.971066310523238
FBXL20,2.13542149431671,1.50360183058161,1.5689977104202,1.32100605481756,1.30554334156126
FBXL21,0.0,0.005285268227535,0.582073859788481,0.0,0.0135995467041741
FBXL22,0.0826160217842375,0.124576726257428,0.0948205639741259,0.238930126171273,0.082565630165611
FBXL3,6.81346015435402,7.41775231109848,2.76368069933906,6.04651602203685,4.73386612264207
FBXL4,2.24845439173723,2.68069325537495,1.84179743893846,2.83187940507497,1.75849261260016
FBXL5,18.0528744159975,20.536159919074,7.42729290995491,21.0238680537971,19.7786874592252
FBXL6,4.42332300338125,3.77154235108261,6.50606734273903,7.54175783400622,5.85602793957737
FBXL7,3.35576575194715,5.21943212162042,5.87862101762538,5.88260388599484,2.08286555603706
FBXL8,0.704834615954121,1.48417086165577,1.12851618184158,2.40764954093424,1.16642689312257
FBXO10,0.92106463239492,1.00326500277516,1.0461410363155,1.06681701900363,0.775622415775606
FBXO11,7.14709950928014,2.44162955032532,5.03241980744725,7.87046993909744,4.2504100936979
FBXO15,0.0347913837390829,0.217918823182162,0.448691887834324,0.117153842190187,0.0991185634801372
FBXO16,0.847747894341384,1.41685639694847,1.07179226101368,1.61564111648834,0.892648863493582
FBXO17,6.11662634061313,0.734413594094517,1.81491529879266,0.815064406398889,2.80273496721378
FBXO18,10.4752451592956,5.61273318671597,5.79440853530621,10.2122131364891,5.91830978288412
FBXO2,1.34377633032424,6.51743121419747,5.8245350203892,0.429004474098234,1.89593886259717
FBXO21,8.12783214842773,2.75648680789851,5.94610491584184,4.87726563999596,2.71029108801156
FBXO22,3.87045433872783,3.7689226744863,2.84823767574285,2.76210213542214,2.44521772236177
FBXO24,0.0395764062336527,0.0732402931476853,0.35770513382306,0.245822777372266,0.0942274587030636
FBXO25,4.82193641356968,3.28134292972958,1.14884754478285,0.957393535898087,2.0993001264543
FBXO27,0.0,0.0650127169760472,2.03772169991978,0.36021612770846,1.9578482843847
FBXO28,13.0251639895231,7.24927530003155,12.469155176665,9.74099192267665,4.61464150940189
FBXO3,2.81077902964739,3.23591927362743,2.40494235972588,1.6051823122264,1.59785968723795
FBXO3-AS1,0.042972697571709,0.0,0.0,0.0,0.0
FBXO30,1.62947088661023,1.41064389791617,1.25963262025302,1.92131415507974,2.57763715992961
FBXO31,2.42787329921345,1.63787680651192,1.43610466607093,2.30478902403618,1.23684298446383
FBXO32,5.47532020854646,20.1878235049804,5.46985790483926,8.94596013134987,27.3766494824419
FBXO33,4.97666888649305,5.99118143651019,3.5028237201716,5.30731780415653,3.82665054627495
FBXO34,8.71714634951374,4.69402408202539,3.23043773324576,6.23455850892842,4.76928063180137
FBXO36,0.185005905084387,0.326810441153864,2.65605739466687,0.412892951414836,0.311450877794621
FBXO36-IT1,0.0,0.0,0.0,0.0,0.0
FBXO36P1,0.035217539835838,0.0,0.0,0.0416663518617535,0.0
FBXO38,6.71333848397836,5.25809169583723,3.89115459303359,3.66531569171028,2.51554712406186
FBXO39,0.0056845309330636,0.0280528561713718,1.32342601404189,4.00164043094486,0.0721829264407978
FBXO4,1.71157944681267,4.6374563729601,4.35982688030069,3.92627259167624,5.17140135109965
FBXO40,0.0,0.0172580187021553,0.0,0.0,0.0177626732462682
FBXO41,2.51783209279971,1.95934545357272,2.52709645371761,0.51934447211332,4.6997969116929
FBXO42,3.21815950365658,2.63096228366576,2.46319212386971,3.14775282039654,2.46563132184125
FBXO43,0.23936336505639,0.393748468823594,0.797476950831503,1.40603368068575,1.18645888370431
FBXO44,4.63244948787624,14.7145224131874,6.12852162277906,2.32026174372311,5.40956833376022
FBXO45,4.04694085023209,5.08189506832185,4.48157273315996,4.17060938640312,3.5745264596458
FBXO46,6.58806099372059,3.7281968100702,3.81792922031717,3.88610925284869,5.13912827985966
FBXO47,0.0576453910084437,0.0,0.137411555785267,0.0170502621432545,0.0076248834113179
FBXO48,0.368870476367391,0.440641748393209,0.616434075888974,0.616523757039479,1.23604662257832
FBXO5,2.49699064663871,2.5253681729529,4.2672717101416,3.48670076337315,4.78995454397216
FBXO6,6.86946214633339,12.3284557744474,4.38122316522745,4.25873369887695,7.73433480235091
FBXO7,57.2161320775356,18.6465007384051,22.287461727044,19.5304239694862,9.45910052414336
FBXO8,11.8709553733982,6.13208481204529,3.96339834219963,4.63034757826525,5.76545926286984
FBXO9,11.5039448394528,5.76035713008111,3.54847725949325,4.99755839541839,4.18387178081993
FBXW10,0.0,0.0046616306553566,0.0450343680833833,0.0089407069370778,0.0119948621500141
FBXW11,17.0098065198611,9.68736500687136,8.06826597663001,8.27291131610341,9.47966193615138
FBXW11P1,0.112533658498505,0.111069517378647,0.169892204515378,0.0532560426781164,0.083356425569863
FBXW12,0.0095111589808943,0.0,0.0,0.0,0.0251612408441141
FBXW2,4.97049469604403,4.16813436701359,11.7091063015528,7.25368531821237,5.38901548586071
FBXW4,6.68042058395734,4.32201078323635,3.28324201716284,2.06454375054576,2.95793110149128
FBXW4P1,0.0074084239672531,0.0639803081907594,0.559225344921095,0.262950224120847,0.125430864584933
FBXW5,23.9018583877359,21.1127287902484,24.5565725090937,18.1101414613729,28.7737636771601
FBXW7,2.1881194647085,1.19162735371172,1.59385560806357,1.82188523371012,1.96733851459324
FBXW8,6.58171465462489,2.01121991818998,4.19446625179024,5.45198047587698,2.3158816908428
FBXW9,8.93714208996791,6.52465112625762,5.44285287444099,2.19085383516796,2.64864788765394
FCAMR,0.0,0.0173379485261359,0.0074442577759974,0.0055421778387138,0.0099138557542242
FCAR,0.0,0.0345977321673977,0.467931067185923,0.141006965070609,0.838305334848902
FCER1A,0.270525119305506,0.368889038727322,0.056566774216324,1.70138199520642,0.316396664266038
FCER1G,104.222254012501,42.776022336812,28.534006083969,48.5939015270504,106.152456227115
FCER2,0.0135352601082658,0.283882085523678,0.0107548416094684,0.144123758092185,0.0
FCF1,12.4956312355893,7.89353418043308,5.82787920068569,10.2113721856769,5.5648798877913
FCF1P1,0.0,0.0358398574028297,0.0461648279944081,0.0343692674726548,0.0307398977458039
FCF1P10,0.0,0.0,0.0,0.0,0.0
FCF1P2,6.51548649940591,3.89633962615566,5.1544653747307,5.18392309766797,2.95050291262383
FCF1P3,0.0,0.0,0.0,0.0,0.0
FCF1P4,0.0,0.0,0.0,0.0,0.0
FCF1P5,0.0,0.0,0.0,0.0,0.0364159369561286
FCF1P6,0.0278780861557642,0.0,0.0,0.0,0.0
FCF1P7,0.0,0.110024508478579,0.0472403526609444,0.0,0.408928783095165
FCF1P8,0.0277846922322943,0.0,0.0,0.0,0.0
FCF1P9,0.0,0.0,0.0,0.0,0.0
FCGBP,0.124140401394949,0.221050706024397,3.14832657841843,1.35667519074838,0.905995694699431
FCGR1A,0.365167592840847,6.13663714500906,1.20897800464008,4.91603190356614,9.91791322620903
FCGR1B,0.0588381717860349,0.877138928071914,0.171422574420855,0.748331620682317,1.89377942320181
FCGR1CP,0.0883094654623586,0.962397164668886,0.432708216964445,2.2463228684723,3.8469059080523
FCGR2A,7.88794027301309,15.7046424307622,8.85945964954183,20.3819263606856,20.2378725709365
FCGR2B,0.852941174535626,4.60614105995979,1.25241270545768,4.30796624887286,4.36502850513615
FCGR2C,3.29895877626479,1.98357592911298,1.15969787530925,4.13876062955275,4.1871003623959
FCGR3A,5.93190168637626,81.5884968034058,14.208678974537,38.7255572231196,106.36816033929
FCGR3B,0.0377846498010927,0.266378894591809,3.99304730339332,0.785504966614697,10.6582917961554
FCGRT,3.32703212961009,32.0380927830443,15.5709772045409,25.9407337947526,29.0396197112734
FCHO1,0.0932207166149894,0.607395574203664,1.24069394069692,0.730675898507167,0.937118793520832
FCHO2,5.57968951564923,7.88922594400379,2.56416347376285,3.81478674828155,8.65735260878812
FCHSD1,2.61936034100277,6.19025096426444,3.22068280163458,6.14952953009449,5.74292457841938
FCHSD2,2.93190092094782,3.36868408341778,1.71991124357309,5.51523396642244,5.95119798708755
FCMR,3.09425384712679,8.39325805352051,0.460291647434875,3.26802258313986,8.06606799841119
FCN1,0.303043359747812,0.484805844627155,0.476292011771257,1.94239146784877,3.01644735205843
FCN2,0.0156929624055626,0.0193609825704974,0.0,0.0742662317006088,0.0
FCN3,0.298528375285883,0.254980656012656,0.681202833386798,2.7712065659562,1.49848135596585
FCRL1,0.0,0.504463070386411,0.0066988860952495,0.0099745116782139,0.156121183341776
FCRL2,0.0032794506252826,0.643310560250199,0.0,0.0077599255543241,0.093696521065057
FCRL3,0.0050741698570448,0.428822961922783,0.0020159159364336,0.0210116185512697,0.563784205980321
FCRL4,0.0,0.158435292209154,0.0,0.0,0.0
FCRL5,0.0,0.507535553725811,0.0,0.0426661564236991,0.0014133570829256
FCRL6,0.0248408255524967,0.651249524165608,0.108559073243308,0.323284715830393,0.354861103367322
FCRLA,59.1374649474956,163.247814602912,1.20330914788661,36.0138500392623,5.38633405218879
FCRLB,0.678345252254648,1.83170431707857,2.11023311452448,5.47406165067072,0.90064816917808
FDCSP,0.0293064686619782,1.15700684534365,1.21088875689926,0.0,15.3506685483441
FDFT1,58.4451321575655,24.5834345535893,16.2280419076018,25.6722637449939,22.245965258275
FDPS,18.1667945835481,14.575080987611,41.6139605886027,14.367629478371,14.0164921755147
FDPSP1,0.0309756512841824,0.133755284817096,0.0246126207141055,0.0183238578215554,0.0
FDPSP2,0.0,0.0912577862966143,0.0146934876169493,0.0,0.0195679839608183
FDPSP3,0.0,0.0,0.0,0.0193730026918913,0.0
FDPSP4,0.0,0.0390172708808689,0.0,0.0187081522658588,0.0167325849502898
FDPSP5,0.0,0.0387219651409948,0.0872851549165795,0.0371331158503044,0.0166059428693037
FDPSP6,0.0,0.0,0.0,0.0,0.0
FDPSP7,0.0,0.0,0.0250095984675588,0.0186194039154515,0.0
FDPSP8,0.0,0.0187920648090135,0.0726174016110386,0.0,0.0
FDX1,4.8117089751379,18.0580898984334,3.02574016743886,4.57260269494191,16.2385091901825
FDX1P1,0.0,0.0,0.0,0.0,0.0
FDX1P2,0.0,0.0,0.0,0.0,0.0
FDX2,0.108889242424593,0.119413908545679,0.0576807807107374,0.114514087392478,0.0896187974398089
FDXACB1,0.177505921707076,0.437991115700703,0.523342222846774,0.607922751325668,0.434981239631414
FDXR,4.64577964789695,5.25971566650169,6.60284670227939,1.25961121114494,8.68113844703532
FECH,8.97792168945842,3.63722872093171,3.93073952503158,3.09311881677946,6.65919098971904
FECHP1,0.0,0.0,0.0,0.0,0.0
FEM1A,0.0951016751222123,0.106664018435399,0.126401060367051,0.290496085188971,0.0347646357389999
FEM1AP1,0.0,0.0,0.0,0.0,0.0
FEM1AP2,0.0,0.0,0.0,0.0,0.0175788498876855
FEM1AP3,0.0,0.0,0.0,0.0,0.0
FEM1AP4,0.0667839406650415,0.0,0.0,0.0,0.0
FEM1B,22.5746384551279,11.9910579058085,5.67844767044891,7.32464078853912,8.436507875223
FEM1C,9.20067916667893,6.27729926090029,9.73547641914811,6.45501054909434,6.45844405975027
FEN1,19.6197937695376,21.2573744056653,22.3869514824965,14.1523850023991,15.2079007355922
FEN1P1,0.0,0.0,0.0,0.0,0.0
FENDRR,0.0048822549706194,0.0030117083998551,0.195906681034989,0.0144406561640073,0.0025831466685583
FER,2.11881850564125,1.80534265102071,1.9197925512073,2.32805461575736,1.76504681416168
FER1L4,0.0036588642908745,0.279872644044331,0.812578872984841,0.0714260623124776,0.110344265129886
FER1L5,0.0142517566934718,0.003907314286781,0.0125823946466859,0.0093674709913536,0.0033513091384924
FER1L6,0.002741276030851,0.0,0.126333397249943,0.0908107500169897,0.0174045429973763
FER1L6-AS1,0.0,0.0,0.0,0.0,0.0
FER1L6-AS2,0.0095002641825198,0.0,0.0,0.0224797843377845,0.0
FERD3L,0.0,0.0,0.0,0.0,0.0274257525200844
FERMT1,0.0061905061625973,0.0458247253077419,5.29514195164112,0.0805647952960421,0.271852206356948
FERMT2,12.8177609005149,3.14302914925495,5.99220281083539,11.3229168012937,14.6566315324254
FERMT3,1.23350983949477,6.88826629206792,4.69856615228213,11.7518681573915,13.3389700449934
FERP1,0.0,0.18064553598879,0.0332410047727705,0.173233243490796,0.110671384696431
FES,0.414980149597368,3.96540065889307,1.95041222847227,7.40158438979553,3.51712459035002
FETUB,0.0,0.0101109479135453,0.0195356596725348,0.0,0.0173443494198162
FEV,0.064763147926519,0.009987583492931,0.0514594763978663,0.0,0.008566364867181
FEZ1,1.81604342609766,2.21294367634228,2.90152203450756,3.75837231151579,1.64674621161524
FEZ2,6.10941177855689,3.78244022927165,4.30143548116368,6.55625500743805,5.84035358207964
FEZF1,0.044453380106722,0.0078348233449524,0.0050459641624822,0.0,0.376316604257207
FEZF1-AS1,0.295400004376125,0.0061770475632404,0.0477394206787932,0.0,1.47286142118123
FEZF2,0.0,0.0,0.0,0.0,0.0
FFAR1,0.0143552239400084,0.0088552828113439,0.0798445770201856,0.823717272829048,0.0
FFAR2,0.0077186883493158,0.161888085532465,0.269856942422408,0.410943847235861,1.23332932691529
FFAR3,0.0,0.110321070496042,0.0426309166331111,0.370280221261998,0.0094622542387353
FFAR4,0.0694548870604814,0.0806485067074512,0.0097389594032538,0.236851658772761,0.371801334656513
FGA,0.0,0.0,0.0,0.0,0.0
FGB,0.0,0.0,0.0,0.0,0.0
FGD1,17.0220333472224,3.27432937232252,3.57017722067912,5.32969657424901,7.09900367453206
FGD2,0.156624007201461,1.11108845623219,0.124450241533465,0.972845998854184,1.71260566144892
FGD3,0.459041797252426,1.14657119361888,0.581802238034789,0.769667359747137,2.05623299030038
FGD4,3.99353780893756,3.38669287204541,2.68586005061116,2.6088922278756,2.78422090500253
FGD5,0.783399860777813,0.429842207247783,1.27443269068977,3.52935128620481,2.54801125078467
FGD5-AS1,29.7772570045883,31.8115999240455,29.984568624932,48.4023579426507,19.8170972487358
FGD5P1,0.360130975979605,0.206285289352188,0.453075152801671,0.0304339907886574,0.0181467889509992
FGD6,0.624259294832031,0.419723124936802,0.331994700644971,1.29933556335913,1.16911690551566
FGF1,0.27671973291295,0.954366144065569,2.00636718276777,22.7127430886518,1.42416343702398
FGF10,0.0,0.0067965986639042,0.0306411188132928,0.234637881822614,0.0233178101798127
FGF10-AS1,0.0,0.0,0.0,0.0207231802818225,0.0
FGF11,0.0208647311480248,0.0036773690165347,0.0686831434644567,0.0670030876569329,0.0220785932237157
FGF12,0.0496157916762683,0.080689625932489,0.0627195164832254,0.096056378268918,0.65389258489762
FGF12-AS1,0.0,0.0,0.0,0.0,0.0
FGF12-AS2,0.0,0.0352837216845099,0.0227242386075922,0.0338359512532515,0.0605257986650138
FGF12-AS3,0.0,0.35162471781814,0.0905845937622234,0.134878706026707,0.180953418689217
FGF13,1.39602621573723,0.353196434450846,0.549515209069036,0.611760297686897,0.176146007362233
FGF13-AS1,0.622935226458713,0.232348700001052,0.1726645204245,0.239954518931356,0.0613187130580053
FGF14,0.0096445737409286,0.0208230118524762,0.064180820720331,0.165454088256324,0.0535797825234296
FGF14-AS1,0.0,0.0,0.0,0.0,0.0
FGF14-AS2,0.139001072033629,6.1546111921565,2.30712381543004,0.328908129500881,1.0623010287109
FGF14-IT1,0.0,0.0086021683804185,0.0332410047727705,0.0,0.0
FGF16,0.0100530068258665,0.0372082883218468,0.0,0.440072432663502,0.0106378676441539
FGF17,0.0050463831039487,0.149421784559896,0.004009753085611,0.0358226681963235,0.0747595809491804
FGF18,0.0250565880100902,0.113348511755878,0.0862742996481599,0.770764569333887,0.229790796542902
FGF19,0.0,0.0,0.032317266184888,0.0,0.0
FGF2,1.30496189712299,0.362471886234965,1.80727295151924,0.477948418440763,0.792776291296432
FGF20,0.0,0.024247107318739,0.0,0.0348782909838019,0.0519919479053732
FGF21,0.0,0.0,0.0100457762137222,0.0,0.0
FGF22,0.0298550418694739,0.0147333035111704,0.616777390573238,0.0777081961827735,0.328556171298923
FGF23,0.0,0.0,0.0829758480635078,0.0,0.0
FGF3,0.0,0.0,0.0,0.0220009548507689,0.0
FGF4,0.0,0.0,0.0,0.0,0.0
FGF5,0.0110619948400665,0.0068237941237131,0.0109870443417835,0.0490784888134859,0.149245842323367
FGF6,0.0,0.0,0.0,0.0,0.0
FGF7,0.102161020244835,0.790054311896207,1.78981114416896,8.98256319841089,1.11532217549005
FGF7P1,0.115190703213053,0.0,0.0,0.0,0.42662281697909
FGF7P2,0.504348484338234,0.0,0.178108897194642,0.0,0.0
FGF8,0.0,0.0145862855146228,0.0,0.0,0.0375320348100941
FGF9,0.0,0.0541032612743311,0.0174224169099848,0.0907957449360219,0.0116011114427323
FGFBP1,0.0122056374265487,0.0,0.0,0.0144406561640073,0.0
FGFBP2,1.0615975208115,0.589379287018054,197.753596119622,0.941992882890522,0.491469485159912
FGFBP3,0.443201322539182,0.474423951294275,0.968436510561672,0.863647698786334,0.400017262689797
FGFR1,7.57918178028568,1.38923054759707,4.27018114871224,48.5660214731188,3.67139637452672
FGFR1OP,0.13787321849051,0.989545579322682,0.546886782031915,0.61493532358802,0.706313990622135
FGFR1OP2,5.69212998278859,8.21187110208168,4.15422373044773,8.9332351354339,7.74884299639644
FGFR1OP2P1,0.0,0.0,0.0,0.0,0.0
FGFR2,0.0155105836012233,0.0218696858958223,0.0616219668359768,0.267397124785247,0.255573135960605
FGFR3,0.102942457153577,0.152404656345173,2.21939750339604,0.397855910060988,0.101669318402961
FGFR3P1,0.0,0.0,0.0,0.0,0.0
FGFR3P5,0.0561652187223917,0.0,0.0,0.0221499455156726,0.0
FGFR3P6,0.0,0.0,0.0,0.0,0.0
FGFR4,0.120223885730749,0.415308912931775,5.68797715671338,2.12544987640533,3.42035311611009
FGFRL1,5.15832028168736,0.133303517871996,49.495968380254,8.24764576796989,0.626723107045209
FGG,0.0,0.0,0.0805448012869103,0.0,0.0
FGGY,0.662190420047834,0.642144026320028,0.934318251408265,1.00429461359043,0.245106117478658
FGL1,0.0,0.0,0.0239564829913423,0.0059451232132341,0.0
FGL2,1.27180143912379,24.3450015912935,9.45276994172814,6.71780328444226,23.5265777656216
FGR,0.53954609173368,1.2665170103795,2.15873725540518,6.10099017416142,7.64447457692807
FH,51.9771428548581,41.5023540889619,28.7290815285397,23.8118532391113,68.0384009484252
FHAD1,1.45213151702178,1.47511031367322,0.189389359172374,3.86979700198257,0.38929361796568
FHDC1,8.01068961934963,1.87480560905771,2.70278157842098,4.19703335885167,0.819985490180348
FHIT,1.43642108011071,1.3883842829415,1.07349988377179,0.230923057643077,1.19404636822136
FHL1,13.2102242772316,2.20104056731285,15.7844221067604,8.7570624013918,5.6839952129669
FHL2,7.63784248603014,7.52982097959016,7.39165363509982,13.5916759092483,7.01463496994226
FHL3,24.864637541462,7.57719683839605,7.66205989378746,18.361575343269,10.3177761177355
FHL5,0.248617686372717,0.172534920087252,0.543252992286421,1.5626345637333,1.82512923562229
FHOD1,10.9274157606186,4.51151356090305,5.05556521284351,16.8555227334304,8.54088757599757
FHOD3,7.89284095236108,0.69371385006833,1.32379745309765,5.6004128029142,0.617036390659023
FHP1,0.0235952507292741,0.0,0.0,0.0,0.0499359363096842
FIBCD1,0.684108295354578,0.0053418320482943,2.3944976875784,0.671066451637184,0.0503986681653339
FIBIN,0.539220876960175,0.517421759687189,2.54352004063927,14.1363741025453,3.09749675520953
FIBP,23.1917740529205,13.7386583229533,12.9756554587903,15.5746288235143,9.48032931729156
FICD,2.05253797672718,1.10308143255534,2.63168730966201,1.78449554019961,1.50144265026757
FIG4,7.10693287395992,4.05644925023252,2.98679496977073,4.9881652635431,3.48899550990472
FIGLA,0.0,0.0,0.036509857042669,0.0,0.0
FIGN,1.42483322453515,0.510481847425056,0.665498824480643,2.58782746066661,0.702664220671484
FIGNL1,1.56516569324053,6.39873166472443,5.62652870188222,5.80870660966626,8.46591683671226
FIGNL2,0.0,0.14639949927349,0.0471437959871357,0.0802242278053587,0.0986598353302984
FILIP1,0.225362992677323,0.335484566836324,0.406974630351557,0.694119503028189,0.882945403386323
FILIP1L,1.12400211842654,0.949904972065444,2.92939803673274,10.213034813653,5.96183730878744
FIP1L1,13.3441357993239,3.00287259460469,4.16729312549025,4.5963101986319,4.39434910499237
